total_images,num_classes,fst_model_source,first_model,fst_weights,snd_model_source,second_model,snd_weights,first_model_accuracy,second_model_accuracy,spearman,pearson,dataset
2000,10,clip,ViT-B/32,DEFAULT,clip,ViT-B/16,DEFAULT,0.9275,0.9365,0.6690132184832441,0.68338674,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,clip,ViT-L/14,DEFAULT,0.9275,0.971,0.5264681664223114,0.54054976,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,open_clip,ViT-B-32-256,DEFAULT,0.9275,0.977,0.6825866037733718,0.6915788,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,open_clip,ViT-B-16,DEFAULT,0.9275,0.961,0.661534937867761,0.6746747,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,open_clip,ViT-L-14,DEFAULT,0.9275,0.9815,0.6469136358864425,0.6593509,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,huggingface,facebook/dinov3-vitb16-pretrain-lvd1689m,DEFAULT,0.9275,0.6045,0.1402934775693705,0.11984475,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,huggingface,facebook/dinov3-vitl16-pretrain-lvd1689m,DEFAULT,0.9275,0.6065,0.03316786493894476,0.03791001,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,resnet18,IMAGENET1K_V1,0.9275,0.738,0.32776306742019556,0.33826295,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,resnet50,IMAGENET1K_V1,0.9275,0.76,0.31171555945842006,0.3283657,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,resnet152,IMAGENET1K_V1,0.9275,0.8255,0.34168425130691243,0.36099193,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,regnet_y_16gf,IMAGENET1K_V1,0.9275,0.822,0.31005293697611525,0.32557422,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,regnet_y_16gf,IMAGENET1K_V2,0.9275,0.887,0.31942124647120695,0.3514759,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,regnet_y_16gf,IMAGENET1K_SWAG_E2E_V1,0.9275,0.8585,0.3542852611268256,0.3939755,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,regnet_y_32gf,IMAGENET1K_V2,0.9275,0.8865,0.3701616037462069,0.40498376,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,vit_b_16,IMAGENET1K_V1,0.9275,0.9215,0.3984829928862551,0.4379403,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,vit_b_16,IMAGENET1K_SWAG_E2E_V1,0.9275,0.9165,0.25730199382173435,0.33996737,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,vit_l_16,IMAGENET1K_V1,0.9275,0.9105,0.3663338279790667,0.416276,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,vit_h_14,IMAGENET1K_SWAG_E2E_V1,0.9275,0.959,0.3059245531320752,0.39781222,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,maxvit_t,IMAGENET1K_V1,0.9275,0.924,0.24687245491554785,0.31700084,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,convnext_tiny,IMAGENET1K_V1,0.9275,0.891,0.2584253715235019,0.3066389,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,convnext_base,IMAGENET1K_V1,0.9275,0.8985,0.2723870598416632,0.30563593,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,swin_t,IMAGENET1K_V1,0.9275,0.8835,0.3344490668233527,0.3733942,cifar10(0)
2000,10,clip,ViT-B/32,DEFAULT,torchvision,swin_v2_t,IMAGENET1K_V1,0.9275,0.88,0.37083697619443257,0.4058001,cifar10(0)
